"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0I540","2020-05-29 16:00:00","3344.000","-99.000","-99.000","8.800","1.000","684.400","","-99.000","-99.000","-99.000","-99.000","10.900","","7.300",""
"C0K390","2020-05-29 16:00:00","31.000","256.000","2.500","29.500","0.760","1006.500","","3.000","-99.000","-99.000","-99.000","30.500","","24.800",""
"C0R730","2020-05-29 16:00:00","163.000","147.000","1.300","28.500","0.840","992.000","","0.000","-99.000","-99.000","-99.000","31.200","","24.000",""
"C0T9A0","2020-05-29 16:00:00","498.000","0.000","0.000","22.900","0.990","956.900","","7.000","-99.000","-99.000","-99.000","28.400","","21.200",""
"C0AH40","2020-05-29 16:00:00","426.000","250.000","1.100","23.100","0.980","-99.000","","24.000","-99.000","-99.000","-99.000","29.600","","22.300",""
"C0X280","2020-05-29 16:00:00","22.000","214.000","4.000","29.000","0.810","1007.800","","11.500","-99.000","-99.000","-99.000","29.400","","25.300",""
"C0V620","2020-05-29 16:00:00","18.000","180.000","2.100","29.700","0.990","1007.900","","0.000","-99.000","-99.000","-99.000","30.200","","26.200",""
"C0H960","2020-05-29 16:00:00","120.000","182.000","2.400","25.100","1.000","995.800","","6.000","-99.000","-99.000","-99.000","31.700","","24.300",""
"C0M530","2020-05-29 16:00:00","1385.000","214.000","0.700","18.800","0.990","868.700","","94.500","-99.000","-99.000","-99.000","23.400","","17.200",""
"C0R170","2020-05-29 16:00:00","26.000","154.000","0.900","29.400","0.990","1006.900","","0.000","-99.000","-99.000","-99.000","32.100","","25.200",""
"C0I420","2020-05-29 16:00:00","305.000","351.000","0.900","24.800","0.910","976.900","","5.500","-99.000","-99.000","-99.000","31.600","","22.400",""
"C0A640","2020-05-29 16:00:00","241.000","0.000","0.000","23.700","0.970","986.200","","47.500","-99.000","-99.000","-99.000","29.200","","21.800",""
"C0A930","2020-05-29 16:00:00","216.000","343.000","0.500","22.500","1.000","985.600","","28.000","-99.000","-99.000","-99.000","25.600","","21.600",""
"C0F9M0","2020-05-29 16:00:00","230.000","179.000","2.000","27.200","0.730","984.500","","6.500","-99.000","-99.000","-99.000","29.300","","23.900",""
"C0AC40","2020-05-29 16:00:00","1079.000","148.000","2.900","19.300","0.990","893.600","","8.500","-99.000","-99.000","-99.000","25.100","","18.900",""
"C0AI00","2020-05-29 16:00:00","188.000","0.000","0.000","24.600","0.960","990.900","","6.000","-99.000","-99.000","-99.000","30.200","","22.300",""
"C0T9M0","2020-05-29 16:00:00","92.000","307.000","0.900","25.500","0.970","1003.200","","3.000","-99.000","-99.000","-99.000","31.000","","23.800",""
"C0S960","2020-05-29 16:00:00","32.000","135.000","0.400","28.100","0.840","1007.300","","0.000","-99.000","-99.000","-99.000","29.800","","25.200",""
"C0K430","2020-05-29 16:00:00","30.000","242.000","2.900","28.800","0.890","1007.400","","7.500","-99.000","-99.000","-99.000","30.000","","24.900",""
"C0Z170","2020-05-29 16:00:00","199.000","0.000","0.100","24.500","1.000","991.400","","82.000","-99.000","-99.000","-99.000","34.100","","23.900",""
"C0Z100","2020-05-29 16:00:00","36.000","0.000","0.000","25.800","0.990","1009.600","","24.000","-99.000","-99.000","-99.000","31.700","","23.900",""
"C0U710","2020-05-29 16:00:00","1942.000","0.000","0.000","16.500","0.990","809.200","","4.500","-99.000","-99.000","-99.000","20.300","","14.100",""
"C0SA30","2020-05-29 16:00:00","92.000","288.000","1.000","26.200","0.910","1001.900","","0.000","-99.000","-99.000","-99.000","29.300","","24.000",""
"C0V500","2020-05-29 16:00:00","6.000","160.000","0.400","29.100","0.900","1009.000","","0.000","-99.000","-99.000","-99.000","30.700","","26.600",""
"CM0160","2020-05-29 16:00:00","159.000","224.000","0.800","25.700","0.870","994.000","","3.500","-99.000","-99.000","-99.000","34.500","","23.300",""
"C0V350","2020-05-29 16:00:00","36.000","162.000","1.200","30.000","0.770","1006.800","","0.000","-99.000","-99.000","-99.000","32.700","","25.100",""
"C0W120","2020-05-29 16:00:00","58.000","70.000","1.000","26.800","0.860","1003.900","","0.000","-99.000","-99.000","-99.000","27.700","","24.100",""
"C0R470","2020-05-29 16:00:00","103.000","128.000","1.500","30.200","0.710","999.100","","1.000","-99.000","-99.000","-99.000","31.800","","25.200",""
"C0M770","2020-05-29 16:00:00","164.000","225.000","2.200","27.200","0.970","991.500","","19.000","10.300","228.000","","30.300","","24.700",""
"C0S930","2020-05-29 16:00:00","248.000","5.000","1.300","26.900","0.850","984.100","","0.000","-99.000","-99.000","-99.000","29.400","","23.300",""
"C0F9Y0","2020-05-29 16:00:00","3313.000","233.000","2.200","9.300","1.000","688.400","","2.500","-99.000","-99.000","-99.000","13.500","","7.400",""
"C0E790","2020-05-29 16:00:00","344.000","283.000","1.800","27.300","1.000","971.500","","13.000","-99.000","-99.000","-99.000","29.000","","23.100",""
"C0O810","2020-05-29 16:00:00","161.000","32.000","2.000","27.600","0.980","993.300","","-99.000","-99.000","-99.000","-99.000","31.800","","23.500",""
"C0R520","2020-05-29 16:00:00","18.000","138.000","1.600","30.500","0.770","1007.900","","0.000","-99.000","-99.000","-99.000","31.300","","26.300",""
"C0R260","2020-05-29 16:00:00","76.000","-99.000","-99.000","-99.000","-99.000","-99.000","","-99.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0U950","2020-05-29 16:00:00","1012.000","115.000","8.300","20.200","1.000","901.800","","7.500","-99.000","-99.000","-99.000","24.000","","19.100",""
"C0O860","2020-05-29 16:00:00","38.000","221.000","2.000","31.100","0.860","1005.100","","0.500","-99.000","-99.000","-99.000","31.500","","25.000",""
"C0R320","2020-05-29 16:00:00","7.000","0.000","0.100","29.700","0.800","1009.300","","0.000","-99.000","-99.000","-99.000","31.700","","25.000",""
"C0S980","2020-05-29 16:00:00","901.000","334.000","0.500","24.600","0.950","912.200","","0.000","-99.000","-99.000","-99.000","26.900","","20.800",""
"C0X110","2020-05-29 16:00:00","20.000","228.000","2.600","29.900","0.880","1007.900","","0.500","-99.000","-99.000","-99.000","29.900","","26.400",""
"C0V310","2020-05-29 16:00:00","46.000","51.000","2.100","29.100","0.620","1004.300","","3.500","-99.000","-99.000","-99.000","32.400","","25.500",""
"C0G620","2020-05-29 16:00:00","110.000","143.000","2.400","24.700","0.990","998.000","","3.000","-99.000","-99.000","-99.000","32.300","","24.000",""
"C0AD50","2020-05-29 16:00:00","84.000","114.000","2.500","24.800","1.000","1001.900","","5.000","-99.000","-99.000","-99.000","30.600","","22.800",""
"C0O830","2020-05-29 16:00:00","127.000","190.000","0.400","25.900","0.990","996.500","","0.000","-99.000","-99.000","-99.000","32.800","","23.700",""
"C0S760","2020-05-29 16:00:00","1621.000","161.000","0.600","18.200","1.000","840.000","","4.500","-99.000","-99.000","-99.000","19.800","","16.500",""
"C0X160","2020-05-29 16:00:00","26.000","183.000","2.200","29.900","0.860","1006.600","","0.000","-99.000","-99.000","-99.000","30.400","","25.800",""
"C0C490","2020-05-29 16:00:00","157.000","87.000","1.700","26.000","0.860","992.700","","1.000","-99.000","-99.000","-99.000","29.600","","22.500",""
